True Temperature,True Time,Predicted Temperature,Predicted Time
800.0,32000.0,799.7502,32149.59
800.0,32000.0,805.31665,32392.89
800.0,32000.0,804.38684,32417.512
800.0,32000.0,857.7985,29000.955
800.0,32000.0,806.30804,32473.035
800.0,32000.0,800.78955,31276.982
800.0,32000.0,803.71564,32002.395
800.0,32000.0,811.2841,33147.348
800.0,5000.0,812.90546,5140.0493
800.0,5000.0,807.5559,5532.367
800.0,5000.0,806.1754,5232.885
800.0,5000.0,803.5948,5596.584
800.0,5000.0,802.1388,4843.8784
800.0,5000.0,803.7664,4683.5566
800.0,5000.0,803.2624,5035.644
800.0,5000.0,804.67303,5069.2217
800.0,5000.0,819.385,4801.439
800.0,5000.0,820.40753,4649.4634
800.0,5000.0,811.22,5368.1255
800.0,5000.0,817.8305,4697.9604
800.0,5000.0,814.25604,4767.248
800.0,5000.0,806.90735,5114.5063
800.0,5000.0,802.3285,5256.9526
800.0,5000.0,801.6178,5457.2495
800.0,5000.0,803.4152,4867.5874
800.0,5000.0,803.0218,5096.8916
800.0,5000.0,806.0079,5060.381
800.0,5000.0,801.7838,4899.0493
800.0,5000.0,795.3251,4769.331
800.0,5000.0,799.39667,4646.826
800.0,5000.0,799.9405,4667.128
800.0,5000.0,795.8542,4717.242
800.0,5000.0,799.09827,4793.969
800.0,5000.0,809.1474,4192.6997
800.0,5000.0,806.07684,5450.606
800.0,500.0,797.8958,624.69763
800.0,500.0,802.78406,643.02686
800.0,500.0,796.2973,378.2942
800.0,500.0,802.3938,702.1837
800.0,500.0,794.7864,651.57825
800.0,500.0,806.9704,417.12915
800.0,500.0,811.84515,1455.2437
800.0,500.0,802.88025,1047.0818
800.0,500.0,801.3963,717.03143
800.0,500.0,801.87476,547.614
800.0,500.0,782.59204,650.14545
800.0,500.0,806.33826,331.1787
800.0,8000.0,809.9104,8050.2925
800.0,8000.0,795.88763,7465.3853
800.0,8000.0,800.5908,8138.0664
